CASENUM,VEH_NO,MDRDSTRD
201328110544,2,96
201328110546,1,0
201328110546,2,0
201328110551,1,0
201328110551,2,0
201328110552,1,0
201328110555,1,0
201328110557,1,0
201328110557,2,0
201328110558,1,1
201328110558,2,0
201328110561,1,1
201328110561,2,0
201328110564,1,0
201328110564,2,0
201328110565,1,0
201328110565,2,0
201328110566,1,0
201328110568,1,0
201328110568,2,0
201328110572,1,1
201328110572,2,0
201328110574,1,93
201328110575,1,3
201328110579,1,0
201328110582,1,0
201328110583,1,96
201328110583,2,96
201328110586,1,0
201328110588,1,12
201328110588,2,96
201328110590,1,96
201328110590,2,96
201328110590,3,96
201328110592,1,96
201328110593,1,96
201328110596,1,96
201328110599,1,96
201328110599,2,0
201328110603,1,0
201328110603,2,0
201328110605,1,10
201328110606,1,0
201328110608,1,0
201328110609,1,0
201328110613,1,0
201328110618,1,10
201328110618,2,0
201328110620,1,96
201328110620,2,96
201328110641,1,0
201328110644,1,0
201328110644,2,0
201328110646,1,0
201328110646,2,0
201328110646,3,0
201328110649,1,0
201328110651,1,0
201328110656,1,0
201328110656,2,0
201328110657,1,0
201328110659,1,0
201328110661,1,0
201328110661,2,0
201328110665,1,0
201328110671,1,0
201328110671,2,0
201328110672,1,0
201328110672,2,12
201328110674,1,3
201328110676,1,0
201328110676,2,0
201328110679,1,0
201328110680,1,0
201328110680,2,0
201328110684,1,12
201328110687,1,0
201328110687,2,0
201328110688,1,0
201328110688,2,0
201328110693,1,0
201328110698,1,0
201328110698,2,0
201328110700,1,0
201328110703,1,0
201328110703,2,0
201328110707,1,0
201328110708,1,0
201328110711,1,0
201328110713,1,0
201328110713,2,0
201328110713,3,0
201328110713,4,0
201328110716,1,0
201328110716,2,0
201328110720,1,0
201328110720,2,0
201328110721,1,0
201328110724,1,0
201328110735,1,0
201328110735,2,0
201328110742,1,0
201328110742,2,0
201328110745,1,0
201328110745,2,0
201328110746,1,0
201328110746,2,0
201328110749,1,0
201328110752,1,0
201328110754,1,0
201328110754,2,0
201328110757,1,0
201328110760,1,0
201328110764,1,0
201328110764,2,0
201328110765,1,0
201328110766,1,0
201328110766,2,0
201328110771,1,0
201328110772,1,0
201328110774,1,0
201328110774,2,0
201328110779,1,0
201328110782,1,0
201328110782,2,0
201328110783,1,0
201328110786,1,0
201328110786,2,0
201328110788,1,1
201328110788,2,0
201328110792,1,0
201328110792,2,0
201328110794,1,0
201328110799,1,0
201328110802,1,1
201328110802,2,0
201328110806,1,0
201328110812,1,0
201328110812,2,0
201328110821,1,0
201328110821,2,0
201328110824,1,0
201328110825,1,0
201328110825,2,0
201328110826,1,0
201328110826,2,0
201328110829,1,0
201328110829,2,0
201328110833,1,0
201328110834,1,0
201328110836,1,0
201328110839,1,0
201328110841,1,0
201328110842,2,0
201328110845,1,0
201328110848,1,0
201328110848,2,0
201328110849,1,1
201328110852,1,0
201328110855,1,1
201328110855,2,0
201328110856,1,0
201328110865,1,0
201328110865,2,0
201328110868,1,0
201328110868,2,0
201328110870,1,0
201328110870,2,0
201328110874,1,17
201328110877,1,0
201328110877,2,0
201328110878,1,0
201328110878,2,0
201328110881,1,0
201328110881,2,0
201328110883,1,0
201328110884,1,0
201328110888,1,0
201328110888,2,0
201328110890,1,12
201328110893,1,0
201328110893,2,0
201328110894,1,0
201328110894,2,0
201328110895,1,17
201328110895,2,0
201328110899,1,0
201328110899,2,0
201328110901,1,0
201328110902,1,0
201328110903,1,0
201328110912,1,0
201328110918,1,0
201328110920,1,0
201328110920,2,0
201328110922,1,4
201328110922,1,14
201328110940,1,0
201328110940,2,0
201328110942,1,0
201328110942,2,0
201328110947,1,0
201328110950,1,9
201328110954,1,0
201328110956,1,0
201328110956,2,0
201328110958,1,0
201328110958,2,0
201328110962,1,0
201328110962,2,0
201328110967,1,96
201328110968,1,0
201328110968,2,0
201328110970,1,0
201328110970,2,0
201328110974,1,0
201328110976,1,0
201328110976,2,0
201328110977,1,0
201328110982,1,96
201328110982,2,96
201328110984,1,0
201328110984,2,0
201328110991,1,96
201328110991,2,96
201328110993,1,96
201328110993,2,96
201328110994,1,96
201328110996,1,0
201328110998,1,96
201328110998,2,96
201328111003,1,96
201328111003,2,96
201328111007,1,10
201328111007,2,0
201328111011,1,96
201328111011,2,0
201328111017,1,0
201328111017,2,0
201328111018,1,13
201328111018,2,0
201328111022,1,0
201328111022,2,0
201328111025,1,10
201328111025,2,0
201328111031,1,0
201328111031,2,0
201328111041,1,0
201328111041,2,0
201328111050,1,0
201328111052,1,0
201328111052,2,0
201328111058,1,0
201328111058,2,0
201328111058,3,0
201328111065,1,0
201328111069,1,0
201328111073,1,0
201328111081,1,0
201328111081,2,0
201328111083,1,0
201328111085,1,0
201328111085,2,0
201328111087,1,0
201328111087,2,0
201328111088,1,0
201328111088,2,0
201328111092,1,7
201328111094,1,0
201328111095,1,0
201328111095,2,0
201328111099,1,0
201328111100,1,0
201328111103,1,0
201328111103,2,0
201328111105,1,0
201328111105,2,0
201328111108,1,0
201328111108,2,0
201328111111,1,0
201328111111,2,0
201328111114,1,10
201328111116,1,0
201328111117,1,0
201328111117,2,0
201328111120,1,92
201328111121,1,0
201328111123,1,0
201328111125,1,0
201328111125,2,0
201328111129,1,0
201328111129,2,0
201328111130,1,0
201328111130,2,0
201328111133,1,0
201328111133,2,0
201328111134,1,0
201328111136,1,0
201328111140,1,96
201328111140,2,96
201328111142,1,0
201328111142,2,0
201328111145,1,96
201328111145,2,96
201328111146,1,96
201328111146,2,96
201328111149,1,0
201328111150,1,0
201328111150,2,0
201328111150,3,0
201328111154,1,0
201328111158,1,0
201328111160,1,0
201328111162,1,0
201328111163,1,5
201328111164,1,0
201328111164,2,0
201328111180,1,0
201328111181,1,0
201328111181,2,0
201328111184,1,10
201328111185,1,0
201328111186,1,0
201328111186,2,0
201328111187,1,0
201328111191,1,0
201328111192,1,0
201328111192,2,0
201328111195,1,0
201328111196,1,0
201328111198,1,0
201328111199,1,0
201328111199,2,0
201328111202,1,0
201328111202,2,0
201328111204,1,0
201328111204,2,0
201328111206,1,0
201328111207,1,0
201328111209,1,0
201328111211,1,0
201328111218,1,0
201328111218,2,0
201328111221,1,0
201328111225,1,0
201328111230,1,0
201328111230,2,0
201328111231,2,0
201328111239,1,1
201328111239,2,0
201328111244,1,0
201328111244,2,0
201328111246,1,0
201328111246,2,0
201328111248,1,0
201328111248,2,0
201328111252,1,0
201328111255,1,0
201328111260,1,0
201328111260,2,0
201328111263,1,0
201328111263,2,0
201328111267,1,0
201328111267,2,0
201328111272,1,0
201328111275,1,0
201328111277,1,0
201328111281,1,0
201328111282,1,0
201328111283,1,0
201328111286,1,0
201328111286,2,0
201328111289,1,0
201328111289,2,0
201328111291,1,0
201328111293,1,0
201328111296,1,0
201328111298,1,1
201328111303,1,0
201328111303,2,0
201328111304,1,0
201328111304,2,0
201328111305,1,0
201328111305,2,0
201328111309,1,0
201328111321,1,0
201328111321,2,0
201328111329,1,15
201328111329,2,0
201328111330,1,0
201328111330,2,0
201328111336,1,0
201328111342,1,0
201328111342,2,0
201328111344,1,0
201328111351,1,0
201328111351,2,0
201328111353,1,0
201328111353,2,0
201328111353,3,0
201328111363,1,0
201328111363,2,0
201328111380,1,0
201328111380,2,0
201328111381,1,0
201328111381,2,0
201328111384,1,96
201328111385,1,0
201328111388,1,0
201328111388,2,0
201328111390,1,96
201328111392,1,0
201328111392,2,0
201328111395,1,96
201328111395,2,96
201328111396,1,0
201328111396,2,0
201328111399,1,0
201328111401,1,0
201328111401,2,0
201328111402,1,12
201328111405,1,7
201328111405,2,0
201328111405,3,0
201328111409,1,96
201328111410,1,96
201328111411,1,0
201328111411,2,0
201328111414,2,0
201328111416,1,0
201328111416,2,0
201328111416,3,0
201328111418,1,0
201328111418,2,0
201328111420,1,0
201328111421,1,0
201328111424,1,0
201328111426,1,0
201328111426,2,0
201328111427,1,0
201328111428,1,0
201328111428,2,0
201328111431,1,0
201328111433,1,96
201328111436,1,96
201328111436,2,96
201328111437,1,0
201328111440,1,0
201328111441,1,96
201328111443,1,0
201328111443,2,0
201328111445,1,0
201328111445,2,0
201328111448,1,0
201328111448,2,0
201328111450,1,92
201328111451,1,96
201328111454,1,12
201328111454,2,96
201328111456,1,0
201328111456,2,0
201328111457,1,0
201328111460,1,0
201328111460,2,0
201328111461,1,0
201328111461,2,0
201328111463,1,0
201328111463,2,0
201328111463,3,0
201328111466,1,15
201328111466,2,96
201328111480,1,0
201328111483,1,1
201328111483,2,0
201328111489,1,0
201328111492,1,0
201328111496,1,0
201328111500,1,96
201328111501,1,0
201328111501,2,0
201328111505,1,1
201328111505,2,0
201328111509,1,0
201328111509,2,0
201328111509,3,0
201328111512,1,0
201328111518,1,0
201328111518,2,0
201328111521,1,96
201328111521,2,96
201328111526,1,0
201328111527,1,0
201328111527,2,0
201328111529,1,0
201328111529,2,0
201328111539,1,0
201328111539,2,0
201328111540,1,0
201328111541,1,0
201328111541,2,0
201328111543,1,0
201328111543,2,0
201328111545,1,0
201328111547,1,0
201328111551,1,0
201328111551,2,0
201328111560,1,0
201328111560,2,0
201328111561,1,0
201328111561,2,0
201328111562,1,92
201328111562,2,0
201328111568,1,0
201328111568,2,1
201328111571,1,0
201328111571,2,0
201328111572,1,0
201328111574,1,0
201328111574,2,0
201328111577,1,0
201328111577,2,0
201328111578,1,0
201328111584,1,0
201328111585,1,0
201328111593,1,0
201328111595,1,0
201328111595,2,0
201328111598,1,0
201328111598,2,0
201328111599,1,0
201328111602,1,9
201328111602,2,0
201328111603,1,92
201328111604,1,0
201328111606,1,0
201328111606,2,0
201328111608,1,0
201328111611,1,0
201328111612,1,0
201328111617,1,0
201328111618,1,0
201328111618,2,0
201328111623,1,0
201328111623,2,0
201328111629,1,0
201328111629,2,0
201328111629,3,0
201328111632,1,0
201328111632,2,0
201328111636,1,0
201328111636,2,0
201328111636,3,0
201328111644,1,0
201328111647,2,0
201328111654,1,0
201328111663,1,0
201328111663,2,0
201328111665,1,0
201328111667,1,0
201328111667,2,0
201328111669,1,0
201328111669,2,0
201328111672,1,0
201328111672,2,0
201328111676,1,96
201328111676,2,96
201328111677,1,96
201328111681,1,0
201328111682,1,0
201328111682,2,0
201328111682,3,0
201328111685,1,0
201328111686,1,96
201328111686,2,0
201328111688,1,0
201328111688,2,0
201328111691,1,96
201328111691,2,96
201328111693,1,0
201328111693,2,0
201328111695,1,0
201328111695,2,0
201328111698,1,0
201328111698,2,0
201328111702,1,0
201328111702,2,0
201328111703,1,0
201328111703,2,0
201328111703,3,0
201328111704,1,0
201328111704,2,0
201328111721,1,0
201328111722,1,0
201328111725,1,17
201328111728,1,0
201328111729,1,0
201328111731,1,0
201328111731,2,0
201328111732,1,0
201328111734,1,0
201328111736,1,0
201328111739,1,0
201328111741,1,0
201328111741,2,0
201328111743,1,0
201328111744,1,0
201328111744,2,0
201328111747,1,0
201328111747,2,0
201328111748,1,0
201328111748,2,0
201328111750,1,0
201328111750,2,0
201328111754,1,0
201328111754,2,0
201328111756,1,92
201328111756,2,0
201328111757,1,0
201328111757,2,0
201328111759,1,0
201328111759,2,0
201328111760,1,0
201328111760,2,0
201328111760,3,0
201328111762,2,0
201328111763,1,0
201328111763,2,0
201328111766,1,0
201328111767,1,0
201328111769,1,0
201328111769,2,0
201328111771,1,0
201328111774,1,0
201328111774,2,0
201328111776,1,0
201328111780,1,0
201328111782,1,0
201328111782,2,0
201328111782,3,0
201328111783,1,0
201328111783,2,0
201328111786,1,0
201328111787,1,0
201328111790,1,0
201328111790,2,0
201328111794,1,0
201328111795,1,0
201328111795,2,0
201328111797,1,0
201328111797,2,0
201328111797,3,0
201328111802,1,0
201328111802,2,0
201328111804,1,0
201328111804,2,0
201328111807,1,0
201328111807,2,0
201328111810,1,0
201328111810,2,0
201328111811,1,0
201328111811,2,0
201328111812,1,0
201328111813,1,0
201328111813,2,0
201328111817,1,0
201328111819,1,0
201328111819,2,0
201328111820,1,0
201328111820,2,0
201328111821,1,0
201328111825,1,1
201328111825,2,0
201328111827,1,0
201328111827,2,0
201328111828,1,0
201328111828,2,0
201328111828,3,0
201328111831,1,0
201328111831,2,0
201328111835,1,12
201328111835,2,0
201328111836,1,1
201328111836,2,0
201328111837,1,0
201328111837,2,0
201328111839,1,0
201328111839,2,0
201328111842,1,0
201328111842,2,0
201328111843,1,0
201328111843,2,0
201328111847,1,0
201328111847,2,0
201328111848,1,0
201328111848,2,0
201328111849,1,0
201328111860,1,0
201328111860,2,0
201328111863,1,0
201328111866,1,0
201328111872,1,17
201328111872,2,0
201328111881,2,0
201328111881,3,0
201328111881,4,0
201328111883,1,0
201328111883,2,0
201328111884,1,0
201328111884,2,0
201328111889,1,0
201328111891,1,0
201328111891,2,0
201328111893,1,0
201328111896,1,0
201328111896,2,0
201328111902,1,6
201328111905,1,0
201328111908,1,0
201328111908,2,0
201328111909,1,0
201328111910,1,0
201328111914,1,0
201328111917,1,0
201328111918,1,0
201328111918,2,0
201328111918,3,0
201328111921,1,0
201328111926,1,0
201328111931,1,0
201328111933,1,0
201328111935,1,0
201328111940,1,0
201328111940,2,0
201328111941,1,0
201328111941,2,0
201328111947,1,0
201328111947,2,0
201328111948,1,0
201328111949,1,0
201328111949,2,0
201328111957,1,0
201328111957,2,0
201328111959,1,0
201328111959,2,0
201328111965,1,0
201328111965,2,0
201328111968,1,93
201328111968,2,0
201328111974,1,0
201328111978,1,0
201328111978,2,0
201328111978,3,10
201328111982,1,0
201328111984,1,0
201328111984,2,0
201328111986,1,0
201328111990,1,0
201328111992,1,0
201328111994,1,0
201328111995,1,0
201328111995,2,0
201328112024,1,0
201328112026,1,0
201328112026,2,92
201328112028,1,0
201328112037,1,0
201328112037,2,0
201328112039,1,0
201328112043,1,0
201328112048,1,0
201328112050,1,0
201328112050,2,0
201328112056,1,0
201328112059,1,0
201328112065,1,0
201328112065,2,0
201328112072,1,0
201328112072,2,0
201328112078,1,0
201328112078,2,0
201328112078,3,0
201328112081,1,0
201328112081,2,0
201328112082,1,0
201328112082,2,0
201328112085,1,0
201328112091,1,0
201328112091,2,0
201328112091,3,0
201328112093,1,0
201328112096,1,0
201328112101,1,0
201328112102,1,0
201328112102,2,0
201328112104,1,0
201328112121,1,0
201328112121,2,0
201328112123,1,0
201328112123,2,0
201328112124,1,0
201328112124,2,0
201328112124,3,0
201328112124,4,0
201328112127,1,12
201328112128,1,0
201328112128,2,0
201328112129,1,0
201328112130,1,0
201328112135,1,0
201328112135,2,0
201328112136,1,0
201328112140,1,0
201328112141,1,0
201328112142,1,0
201328112142,2,0
201328112142,3,0
201328112145,1,0
201328112145,2,0
201328112149,1,0
201328112154,1,0
201328112154,2,0
201328112158,1,0
201328112158,2,0
201328112168,1,0
201328112168,2,0
201328112173,1,0
201328112173,2,0
201328112179,1,0
201328112201,1,0
201328112201,2,0
201328112203,1,0
201328112203,2,0
201328112207,1,0
201328112207,2,0
201328112207,3,0
201328112210,1,92
201328112210,2,0
201328112212,1,0
201328112212,2,0
201328112214,1,0
201328112214,2,0
201328112215,1,0
201328112216,1,0
201328112219,1,0
201328112221,1,0
201328112221,2,0
201328112223,1,0
201328112223,2,0
201328112224,1,0
201328112224,2,0
201328112227,1,0
201328112227,2,0
201328112231,2,0
201328112232,1,12
201328112232,2,0
201328112234,1,0
201328112234,2,0
201328112235,1,12
201328112235,2,0
201328112237,1,0
201328112241,1,0
201328112244,1,0
201328112246,1,0
201328112247,1,0
201328112247,2,0
201328112248,1,0
201328112248,2,0
201328112251,1,0
201328112251,2,0
201328112251,3,0
201328112254,1,0
201328112259,1,0
201328112259,2,0
201328112260,1,0
201328112260,2,0
201328112260,3,0
201328112262,1,0
201328112262,2,0
201328112264,1,0
201328112264,2,0
201328112267,1,0
201328112267,2,0
201328112270,1,0
201328112273,1,0
201328112273,2,0
201328112274,1,0
201328112274,2,0
201328112276,1,0
201328112276,2,0
201328112281,1,17
201328112281,2,0
201328112282,1,92
201328112283,1,0
201328112284,1,0
201328112286,1,0
201328112286,2,0
201328112292,1,0
201328112294,1,0
201328112295,1,0
201328112297,1,0
201328112297,2,0
201328112302,1,0
201328112303,1,0
201328112306,1,0
201328112307,1,9
201328112310,1,1
201328112310,2,0
201328112313,1,0
201328112316,1,0
201328112318,1,0
201328112319,1,0
201328112319,2,0
201328112322,1,1
201328112322,2,0
201328112326,1,12
201328112326,2,0
201328112333,1,0
201328112335,1,0
201328112335,2,0
201328112341,1,0
201328112341,2,0
201328112348,1,12
201328112348,2,0
201328112349,1,0
201328112349,2,0
201328112354,1,0
201328112354,2,0
201328112354,3,0
201328112354,4,0
201328112357,1,0
201328112360,1,0
201328112364,1,0
201328112368,1,0
201328112371,1,0
201328112372,1,0
201328112378,1,0
201328112378,2,0
201328112386,1,0
201328112388,1,0
201328112394,1,0
201328112395,1,0
201328112400,1,0
201328112401,1,0
201328112402,1,0
201328112403,1,0
201328112404,1,0
201328112404,2,0
201328112421,1,0
201328112421,2,0
201328112421,3,0
201328112424,1,0
201328112424,2,0
201328112426,1,0
201328112426,2,0
201328112428,1,0
201328112428,2,0
201328112430,1,0
201328112430,2,0
201328112433,1,0
201328112433,2,0
201328112435,1,0
201328112435,2,0
201328112437,1,0
201328112438,1,0
201328112438,2,0
201328112442,2,0
201328112443,1,0
201328112443,2,0
201328112448,1,0
201328112448,2,0
201328112451,1,0
201328112451,2,0
201328112451,3,0
201328112452,1,0
201328112454,1,0
201328112456,1,0
201328112456,2,0
201328112459,1,0
201328112459,2,0
201328112463,1,0
201328112463,2,0
201328112464,1,0
201328112464,2,0
201328112465,1,0
201328112468,1,0
201328112468,2,0
201328112468,3,0
201328112470,1,0
201328112473,1,0
201328112473,2,0
201328112473,3,0
201328112474,1,0
201328112474,2,0
201328112475,1,0
201328112479,1,0
201328112479,2,0
201328112480,1,13
201328112483,1,0
201328112484,1,0
201328112487,1,0
201328112489,1,13
201328112489,2,0
201328112491,1,0
201328112491,2,0
201328112493,1,0
201328112496,1,0
201328112498,1,0
201328112498,2,0
201328112499,1,0
201328112499,2,0
201328112502,1,0
201328112503,1,0
201328112503,2,0
201328112503,3,0
201328112507,1,0
201328112507,2,0
201328112510,1,0
201328112510,2,0
201328112511,1,0
201328112511,2,0
201328112512,1,0
201328112514,1,0
201328112514,2,0
201328112516,1,0
201328112516,2,0
201328112521,1,0
201328112521,2,0
201328112524,1,0
201328112524,2,0
201328112526,1,0
201328112528,2,0
201328112529,1,0
201328112529,2,0
201328112532,1,0
201328112532,2,0
201328112535,1,0
201328112538,1,0
201328112538,2,0
201328112539,1,0
201328112540,1,0
201328112540,2,0
201328112542,1,0
201328112542,2,0
201328112544,1,0
201328112546,1,0
201328112551,1,0
201328112552,1,0
201328112558,1,0
201328112558,2,0
201328112558,3,0
201328112558,4,0
201328112558,5,0
201328112560,1,0
201328112560,2,0
201328112563,1,0
201328112563,2,0
201328112571,1,0
201328112572,1,0
201328112572,2,0
201328112578,1,0
201328112578,2,0
201328112579,1,0
201328112579,2,0
201328112587,1,0
201328112587,2,0
201328112588,1,0
201328112589,1,4
201328112589,2,0
201328112595,1,0
201328112595,2,0
201328112601,1,0
201328112602,1,0
201328112605,1,0
201328112605,2,0
201328112609,1,0
