CASENUM	VEH_NO	PER_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT	WEIGHT
201495152111	0	1	3	3	1	42	8	1	12.4986
201495152198	0	1	3	3	1	42	8	1	12.4986
201495152519	0	1	3	3	1	42	8	1	12.4986
201495152528	0	1	3	6	1	42	8	1	99.9888
201495152580	0	1	3	3	1	42	8	1	12.4986
201495152644	0	1	3	3	3	42	8	1	12.4986
201495152791	0	1	3	3	1	42	8	1	12.4986
201495152967	0	1	3	3	1	42	8	1	12.4986
201495152999	0	1	3	3	1	42	8	1	12.4986
201495153163	0	1	3	3	1	42	8	9	12.4986
201495153265	0	1	3	3	1	42	8	9	12.4986
201495153268	0	1	3	4	1	42	8	1	241.6396
201495153330	0	1	3	3	1	42	8	2	12.4986
201495153740	0	1	3	3	11	42	8	1	11.901938
201495153762	0	1	3	3	11	42	8	1	11.901938
201495153763	0	1	3	3	11	42	8	1	11.901938
201495153769	0	1	3	3	11	42	8	1	11.901938
201495153809	0	1	3	3	11	42	8	1	11.901938
201495153995	0	1	3	3	1	42	8	1	12.4986
201495154058	0	1	3	3	1	42	8	1	12.4986
201495154872	0	1	3	3	1	42	8	1	12.4986
201495154930	0	1	3	3	1	42	8	1	12.4986
201495155365	0	1	3	3	1	42	8	2	12.4986
201495155734	0	1	3	3	1	42	8	1	12.4986
201495155774	0	1	3	3	1	42	8	1	12.4986
201495156137	0	1	3	3	1	42	8	1	12.4986
201495156281	0	1	3	3	11	42	8	1	11.901938
201495156579	0	1	3	3	1	42	8	1	12.4986
201495156976	0	1	3	3	10	42	8	1	11.18081
201495156979	0	1	3	3	10	42	8	1	11.18081
201495157165	0	1	3	3	1	42	8	1	12.4986
201495160175	0	1	3	3	4	42	8	1	12.4986
201495160246	0	1	3	3	1	42	8	1	12.4986
201495160284	0	1	3	3	11	42	8	1	11.901938
201495160299	0	1	3	3	11	42	8	1	11.901938
201495160301	0	1	3	3	11	42	8	1	11.901938
201495160311	0	1	3	3	11	42	8	1	11.901938
201495160331	0	1	3	3	11	42	8	1	11.901938
201495160341	0	1	3	3	11	42	8	1	11.901938
201495160694	0	1	3	3	1	42	8	1	12.4986
201495161128	0	1	3	3	1	42	8	1	12.4986
201495161570	0	1	3	3	1	42	8	8	12.4986
201495161625	0	1	3	1	1	42	8	8	4.1662
201495177249	0	1	3	3	10	42	8	1	11.18081
201495177256	0	1	3	3	10	42	8	1	11.18081
201495177273	0	1	3	3	1	42	8	1	12.4986
201495177765	0	1	3	3	4	42	8	1	12.4986
201495178109	0	1	3	3	11	42	8	1	11.901938
201495178147	0	1	3	4	1	42	8	1	241.6396
201495178490	0	1	3	3	1	42	8	1	12.4986
201495178620	0	1	3	4	3	42	8	1	241.6396
201495178873	0	1	3	3	2	42	8	1	12.4986
201495179017	0	1	3	3	4	42	8	1	12.4986
201495179054	0	1	3	3	4	42	8	1	12.4986
201495179095	0	1	3	3	1	42	8	1	12.4986
201495179600	0	1	3	3	10	42	8	1	11.18081
201495179605	0	1	3	3	10	42	8	1	11.18081
201495179610	0	1	3	3	10	42	8	1	11.18081
201495179727	0	1	3	3	1	42	8	1	12.4986
201495179846	0	1	3	4	3	42	8	1	241.6396
201495179965	0	1	3	3	1	42	8	2	12.4986
201495179965	0	1	3	3	1	42	8	3	12.4986
201495180017	0	1	3	3	1	42	8	1	12.4986
201495180105	0	1	3	3	3	42	8	1	12.4986
201495180229	0	1	3	3	1	42	8	1	12.4986
201495180229	0	2	3	3	1	42	8	1	12.4986
201495180268	0	1	3	3	4	42	8	1	12.4986
201495180320	0	1	3	3	1	42	8	1	12.4986
201495180411	0	1	3	3	11	42	8	1	11.901938
201495180434	0	1	3	3	11	42	8	1	11.901938
201495180720	0	1	3	3	1	42	8	1	12.4986
201495181307	0	1	3	3	1	42	8	1	12.4986
201495181420	0	1	3	3	1	42	8	1	12.4986
201495181502	0	1	3	3	3	42	8	1	12.4986
201495181586	0	1	3	3	1	42	8	1	12.4986
201495181630	0	1	3	3	1	42	8	1	12.4986
201495181675	0	1	3	4	10	42	8	1	234.79701
201495181684	0	1	3	3	10	42	8	1	11.18081
201495181723	0	1	3	3	4	42	8	1	12.4986
201495182217	0	1	3	3	1	42	8	2	12.4986
201495182303	0	1	3	3	4	42	8	1	12.4986
201495182328	0	1	3	3	2	42	8	1	12.4986
201495182556	0	1	3	3	1	42	8	2	12.4986
201495182897	0	1	3	3	1	42	8	1	12.4986
201495183085	0	1	3	3	1	42	8	1	12.4986
201495183182	0	1	3	3	1	42	8	1	12.4986
201495183239	0	1	3	3	1	42	8	1	12.4986
201495183348	0	1	3	3	1	42	8	1	12.4986
201495183628	0	1	3	3	10	42	8	1	11.18081
201495183634	0	1	3	3	10	42	8	1	11.18081
201495183638	0	1	3	3	10	42	8	1	11.18081
201495183652	0	1	3	3	4	42	8	1	12.4986
201495183708	0	1	3	3	1	42	8	1	12.4986
201495183881	0	1	3	3	1	42	8	1	12.4986
201495184223	0	1	3	3	1	42	8	1	12.4986
201495184369	0	1	3	3	1	42	8	1	12.4986
201495184681	0	1	3	3	1	42	8	1	12.4986
201495185008	0	1	3	1	3	42	8	1	4.1662
201495185305	0	1	3	3	11	42	8	1	11.901938
201495185327	0	1	3	3	11	42	8	1	11.901938
201495185345	0	1	3	2	1	42	8	1	54.1606
201495185383	0	1	3	3	11	42	8	1	11.901938
201495185563	0	1	3	3	3	42	8	1	12.4986
201495185620	0	1	3	3	11	42	8	1	11.901938
201495185635	0	1	3	3	11	42	8	1	11.901938
201495185727	0	1	3	3	1	42	8	1	12.4986
201495185988	0	1	3	3	1	42	8	3	12.4986
201495186027	0	1	3	3	1	42	8	1	12.4986
201495187437	0	1	3	3	3	42	8	1	12.4986
201495187571	0	1	3	3	3	42	8	1	12.4986
201495188146	0	1	3	4	3	42	8	1	241.6396
201495190193	0	1	3	3	3	42	8	1	12.4986
201495190212	0	1	3	3	3	42	8	1	12.4986
201495190332	0	1	3	3	3	42	8	1	12.4986
201495200489	0	1	2	3	8	10	5	8	9.628104
201495200930	0	1	2	3	12	33	5	8	11.135008
201495200989	0	1	1	3	2	21	2	8	13.9242
201495201138	0	1	1	3	11	21	2	8	8.789071
201495201275	0	1	1	3	6	21	2	8	13.152102
201495202166	0	1	2	3	2	10	5	8	13.5035
201495202292	0	1	2	3	17	10	5	5	17.006254
201495202722	0	1	1	3	11	21	2	8	8.789071
201495202942	0	1	2	3	5	10	5	8	15.076928
201495203168	0	1	2	3	6	33	5	8	9.373037
201495203499	0	1	1	3	4	21	2	8	13.9242
201495203873	0	1	2	3	1	32	4	8	20.936
201495203880	0	1	2	3	1	32	4	8	20.936
201495205108	0	1	2	3	2	33	5	8	13.8498
201495262360	0	1	2	3	24	10	5	8	27.097744
201495262675	0	1	2	3	15	10	5	8	13.59662
201495262975	0	1	2	3	6	33	5	8	9.373037
201495263219	0	1	2	3	1	10	5	8	13.5035
201495263566	0	1	2	6	1	32	4	8	104.68
201495263575	0	1	2	3	1	32	4	8	20.936
201495263604	0	1	2	3	1	32	4	8	20.936
201495264541	0	1	2	3	6	33	5	8	9.373037
201495265135	0	1	1	3	4	21	2	8	13.9242
201495265135	0	2	1	3	4	21	2	8	13.9242
201495265644	0	1	2	3	16	33	5	8	22.771587
201495265675	0	1	2	3	1	32	4	8	20.936
201495266098	0	1	1	3	16	21	2	8	14.341067
201495266499	0	1	2	3	1	32	4	8	20.936
201495266784	0	1	2	3	5	10	5	8	15.076928
201495267114	0	1	2	3	8	33	5	8	12.51034
201495267253	0	1	2	3	1	33	5	8	13.8498
201495270537	0	1	2	3	6	33	5	8	9.373037
201495270537	0	2	2	3	6	33	5	8	9.373037
201495270969	0	1	2	3	1	10	5	8	13.5035
201495271627	0	1	2	3	17	10	5	8	17.006254
201495272015	0	1	1	3	6	21	2	8	13.152102
201495272066	0	1	1	3	16	21	2	8	14.341067
201495272130	0	1	2	3	2	10	5	8	13.5035
201495272467	0	1	2	3	16	33	5	8	22.771587
201495272567	0	1	1	3	4	21	2	8	13.9242
201495272606	0	1	1	3	8	22	2	8	88.510093
201495272609	0	1	1	3	8	22	2	8	88.510093
201495272782	0	1	2	3	4	10	5	8	13.5035
201495272947	0	1	2	3	2	33	5	8	13.8498
201495273132	0	1	2	3	1	32	4	8	20.936
201495273501	0	1	2	3	15	10	5	8	13.59662
201495273501	0	2	2	3	15	10	5	8	13.59662
201495273701	0	1	2	3	6	33	5	8	9.373037
201495273740	0	1	2	3	16	33	5	8	22.771587
201495273742	0	1	2	3	1	32	4	8	20.936
201495274041	0	1	1	6	6	22	2	2	121.209032
201495274041	0	1	1	6	6	22	2	5	121.209032
201495274256	0	1	2	3	24	10	5	8	27.097744
201495274547	0	1	1	3	4	21	2	8	13.9242
201495274670	0	1	2	3	1	10	5	8	13.5035
201495275153	0	1	1	3	40	21	2	8	41.901631
201495276806	0	1	2	3	6	33	5	8	9.373037
201495278121	0	1	2	3	24	10	5	8	27.097744
201495278366	0	1	2	3	8	33	5	8	12.51034
201495278820	0	1	2	3	17	10	5	8	17.006254
201495280960	0	1	2	4	2	32	4	8	240.764
201495283044	0	1	2	3	17	10	5	2	17.006254
201495283305	0	1	1	3	11	21	2	8	8.789071
201495283578	0	1	1	3	3	21	2	8	13.9242
201495283867	0	1	2	3	1	32	4	8	20.936
201495283877	0	1	2	3	1	32	4	8	20.936
201495284085	0	1	2	3	1	33	5	8	13.8498
201495284179	0	1	2	3	6	33	5	8	9.373037
201495284187	0	1	2	3	6	33	5	8	9.373037
201495284236	0	1	2	3	1	10	5	8	13.5035
201495285718	0	1	2	4	17	10	5	2	238.087556
201495286061	0	1	2	3	1	32	4	8	20.936
201495286065	0	1	2	3	1	32	4	8	20.936
201495286325	0	1	2	3	12	33	5	8	11.135008
201495286365	0	1	2	3	1	32	4	8	20.936
201495286798	0	1	1	3	4	21	2	8	13.9242
201495287081	0	1	2	3	17	10	5	8	17.006254
201495287424	0	1	2	3	5	10	5	8	15.076928
201495287451	0	1	2	3	15	10	5	8	13.59662
201495287641	0	1	2	3	1	32	4	8	20.936
201495288994	0	1	1	3	8	22	2	8	88.510093
201495289012	0	1	2	3	1	32	4	8	20.936
201495289127	0	1	2	3	1	33	5	8	13.8498
201495289278	0	1	2	3	16	33	5	8	22.771587
201495289285	0	1	2	3	1	10	5	8	13.5035
201495289400	0	1	2	3	3	10	5	8	13.5035
201495289487	0	1	2	3	15	10	5	8	13.59662
201495289566	0	1	2	3	2	10	5	8	13.5035
201495289772	0	1	2	3	1	32	4	8	20.936
201495289873	0	1	2	3	1	33	5	2	13.8498
201495289980	0	1	2	3	8	33	5	8	12.51034
201495291252	0	1	2	3	1	32	4	8	20.936
201495291261	0	1	2	3	1	32	4	8	20.936
201495291555	0	1	2	3	16	33	5	8	22.771587
201495292022	0	1	2	3	1	32	4	8	20.936
201495292031	0	1	2	3	1	32	4	8	20.936
201495292046	0	1	2	3	1	32	4	8	20.936
201495292171	0	1	2	3	1	33	5	8	13.8498
201495292362	0	1	2	3	16	33	5	8	22.771587
201495292533	0	1	1	3	6	22	2	8	60.604516
201495292539	0	1	1	4	8	22	2	8	265.530279
201495292957	0	1	1	3	4	21	2	8	13.9242
201495293061	0	1	1	3	8	22	2	8	88.510093
201495293080	0	1	2	3	1	32	4	8	20.936
201495293269	0	1	2	3	1	33	5	8	13.8498
201495293571	0	1	2	3	5	10	5	8	15.076928
201495293615	0	1	2	3	17	10	5	8	17.006254
201495293654	0	1	2	3	1	32	4	8	20.936
201495293912	0	1	2	3	6	33	5	8	9.373037
201495293987	0	1	2	3	16	33	5	8	22.771587
201495294157	0	1	1	3	11	21	2	8	8.789071
201495294174	0	1	1	3	11	21	2	8	8.789071
201495294174	0	2	1	3	11	21	2	8	8.789071
201495294390	0	1	2	3	5	10	5	8	15.076928
201495294770	0	1	2	3	8	33	5	8	12.51034
201495294789	0	1	2	3	12	33	5	8	11.135008
201495295004	0	1	2	3	5	10	5	8	15.076928
201495295041	0	1	2	3	8	10	5	8	9.628104
201495295089	0	1	2	3	1	32	4	8	20.936
201495295339	0	1	2	3	6	33	5	8	9.373037
201495295359	0	1	2	3	8	33	5	8	12.51034
201495295538	0	1	1	3	6	21	2	8	13.152102
201495295723	0	1	1	3	9	21	2	8	15.90023
201495296049	0	1	2	3	24	10	5	8	27.097744
201495296053	0	1	2	3	24	10	5	8	27.097744
201495296162	0	1	2	3	2	10	5	8	13.5035
201495296270	0	1	2	3	15	10	5	8	13.59662
201495296727	0	1	1	3	2	21	2	8	13.9242
201495296858	0	1	2	3	1	32	4	8	20.936
201495297403	0	1	2	3	24	10	5	8	27.097744
201495298088	0	1	2	3	15	10	5	8	13.59662
201495298092	0	1	2	3	15	10	5	8	13.59662
201495298234	0	1	1	3	4	21	2	8	13.9242
201495298234	0	2	1	3	4	21	2	8	13.9242
201495298740	0	1	1	3	6	22	2	8	60.604516
201495299183	0	1	2	3	1	32	4	8	20.936
201495299520	0	1	2	3	16	33	5	8	22.771587
201495299652	0	1	1	3	6	21	2	8	13.152102
201495320962	0	1	3	3	1	61	9	1	34.7147
201495320982	0	1	3	3	1	61	9	2	34.7147
201495321122	0	1	3	3	1	61	9	1	34.7147
201495321134	0	1	3	3	1	61	9	1	34.7147
201495321438	0	1	3	3	1	61	9	1	34.7147
201495321442	0	1	3	3	1	61	9	1	34.7147
201495321448	0	1	3	3	1	61	9	1	34.7147
201495321465	0	1	3	3	5	61	9	2	34.7147
201495321470	0	1	3	3	6	61	9	2	34.7147
201495321487	0	1	3	3	1	61	9	1	34.7147
201495321492	0	1	3	3	1	61	9	1	34.7147
201495321501	0	1	3	3	1	61	9	1	34.7147
201495321633	0	1	3	3	1	61	9	1	34.7147
201495321651	0	1	3	3	1	61	9	1	34.7147
201495321859	0	1	3	3	1	61	9	2	34.7147
201495321861	0	1	3	3	1	61	9	1	34.7147
201495321863	0	1	3	3	1	61	9	1	34.7147
201495321867	0	1	3	3	1	61	9	2	34.7147
201495321867	0	1	3	3	1	61	9	4	34.7147
201495321872	0	1	3	3	1	61	9	1	34.7147
201495321915	0	1	3	3	2	61	9	2	34.7147
201495321929	0	1	3	3	2	61	9	1	34.7147
201495321968	0	1	3	4	2	61	9	8	243.0029
201495321971	0	1	3	3	2	61	9	1	34.7147
201495321973	0	1	3	3	2	61	9	9	34.7147
201495321983	0	1	3	4	2	61	9	5	243.0029
201495321999	0	1	3	3	2	61	9	1	34.7147
201495322009	0	1	3	3	2	61	9	1	34.7147
201495322047	0	1	1	3	3	7	2	8	9.3967
201495322165	0	1	3	4	3	46	8	1	247.104
201495322170	0	1	3	2	3	46	8	1	44.928
201495322274	0	1	1	4	8	7	2	8	242.016894
201495322274	0	2	1	4	8	7	2	8	242.016894
201495322289	0	1	1	3	1	7	2	8	9.3967
201495322330	0	1	1	3	3	7	2	8	9.3967
201495322331	0	1	1	3	3	7	2	8	9.3967
201495322496	0	1	3	3	6	61	9	1	34.7147
201495322515	0	1	3	3	1	61	9	2	34.7147
201495322537	0	1	3	5	1	61	9	1	69.4294
201495322720	0	1	3	3	1	61	9	2	34.7147
201495322737	0	1	3	3	1	61	9	2	34.7147
201495322899	0	1	3	3	1	61	9	1	34.7147
201495322926	0	1	3	3	1	61	9	1	34.7147
201495322927	0	1	3	3	1	61	9	1	34.7147
201495322931	0	1	3	3	1	61	9	1	34.7147
201495322957	0	1	3	3	1	61	9	1	34.7147
201495323039	0	1	1	3	1	7	2	8	9.3967
201495323069	0	1	1	3	3	7	2	8	9.3967
201495323079	0	1	1	3	5	7	2	8	19.318769
201495323217	0	1	3	3	2	61	9	1	34.7147
201495323219	0	1	3	3	2	61	9	1	34.7147
201495323233	0	1	3	3	2	61	9	1	34.7147
201495323243	0	1	3	3	2	61	9	1	34.7147
201495323258	0	1	3	3	2	61	9	1	34.7147
201495323259	0	1	3	3	2	61	9	8	34.7147
201495323260	0	1	3	3	2	61	9	1	34.7147
201495323271	0	1	3	3	5	61	9	1	34.7147
201495323273	0	1	3	3	5	61	9	8	34.7147
201495323352	0	1	3	3	3	46	8	1	22.464
201495323713	0	1	1	3	3	7	2	8	9.3967
201495323770	0	1	3	3	1	61	9	1	34.7147
201495323784	0	1	3	3	1	61	9	1	34.7147
201495323787	0	1	3	3	1	61	9	1	34.7147
201495323801	0	1	3	3	1	61	9	2	34.7147
201495323805	0	1	3	3	1	61	9	2	34.7147
201495324056	0	1	1	3	3	7	2	8	9.3967
201495324170	0	1	1	3	16	7	2	8	76.733922
201495324248	0	1	3	3	2	61	9	1	34.7147
201495324255	0	1	3	3	2	61	9	1	34.7147
201495324266	0	1	3	3	2	61	9	1	34.7147
201495324276	0	1	3	3	2	61	9	1	34.7147
201495324312	0	1	3	3	2	61	9	1	34.7147
201495324454	0	1	3	3	1	61	9	1	34.7147
201495324466	0	1	3	3	1	61	9	1	34.7147
201495324501	0	1	3	3	1	61	9	2	34.7147
201495324515	0	1	1	3	1	7	2	8	9.3967
201495324786	0	1	3	3	1	61	9	2	34.7147
201495324786	0	1	3	3	1	61	9	3	34.7147
201495324804	0	1	3	3	1	61	9	1	34.7147
201495324822	0	1	3	3	1	61	9	8	34.7147
201495324873	0	1	1	3	5	7	2	8	19.318769
201495324953	0	1	1	3	1	7	2	8	9.3967
201495324985	0	1	3	3	1	61	9	2	34.7147
201495325013	0	1	3	3	1	61	9	2	34.7147
201495325065	0	1	3	3	2	61	9	8	34.7147
201495325065	0	2	3	3	2	61	9	8	34.7147
201495325066	0	1	3	3	2	61	9	1	34.7147
201495325075	0	1	3	3	2	61	9	1	34.7147
201495325092	0	1	3	3	2	61	9	1	34.7147
201495325116	0	1	3	3	2	61	9	9	34.7147
201495325119	0	1	3	3	2	61	9	1	34.7147
201495325129	0	1	3	3	2	61	9	1	34.7147
201495325145	0	1	3	3	2	61	9	1	34.7147
201495325149	0	1	3	4	2	61	9	1	243.0029
201495325157	0	1	3	3	2	61	9	1	34.7147
201495325183	0	1	3	3	1	46	8	9	22.464
201495325227	0	1	3	3	4	46	8	8	22.464
201495325304	0	1	3	3	1	61	9	1	34.7147
201495325365	0	1	1	3	1	7	2	8	9.3967
201495325580	0	1	3	3	1	61	9	1	34.7147
201495325596	0	1	3	3	3	61	9	2	34.7147
201495325776	0	1	1	3	3	7	2	8	9.3967
201495325952	0	1	3	3	4	46	8	8	22.464
201495326040	0	1	3	3	1	61	9	1	34.7147
201495326060	0	1	3	3	1	61	9	8	34.7147
201495326074	0	1	3	3	1	61	9	1	34.7147
201495326192	0	1	1	3	5	7	2	2	19.318769
201495326192	0	1	1	3	5	7	2	5	19.318769
201495326225	0	1	3	3	1	46	8	8	22.464
201495326338	0	1	3	3	1	61	9	1	34.7147
201495326384	0	1	3	3	2	61	9	1	34.7147
201495326404	0	1	3	3	2	61	9	1	34.7147
201495326413	0	1	3	3	2	61	9	1	34.7147
201495326421	0	1	3	3	2	61	9	1	34.7147
201495326425	0	1	3	4	2	61	9	1	243.0029
201495326653	0	1	1	3	1	7	2	8	9.3967
201495326677	0	1	1	3	3	7	2	8	9.3967
201495326698	0	1	1	3	5	7	2	9	19.318769
201495326821	0	1	3	1	1	46	8	1	22.464
201495326940	0	1	3	3	1	61	9	2	34.7147
201495327015	0	1	3	3	3	61	9	2	34.7147
201495327026	0	1	3	3	3	61	9	8	34.7147
201495327071	0	1	1	3	3	7	2	8	9.3967
201495327072	0	1	1	3	3	7	2	8	9.3967
201495327093	0	1	1	3	1	7	2	8	9.3967
201495327113	0	1	1	3	2	7	2	8	9.3967
201495327122	0	1	1	3	3	7	2	8	9.3967
201495327125	0	1	1	3	3	7	2	8	9.3967
201495327137	0	1	1	3	5	7	2	9	19.318769
201495327181	0	1	3	3	1	61	9	2	34.7147
201495327591	0	1	3	3	3	61	9	8	34.7147
201495327620	0	1	3	3	1	61	9	8	34.7147
201495327840	0	1	3	3	2	61	9	1	34.7147
201495327842	0	1	3	3	2	61	9	1	34.7147
201495327856	0	1	3	3	2	61	9	2	34.7147
201495327857	0	1	3	4	2	61	9	8	243.0029
201495327870	0	1	3	3	2	61	9	5	34.7147
201495327871	0	1	3	3	2	61	9	1	34.7147
201495327875	0	1	1	3	1	7	2	8	9.3967
201495328041	0	1	1	4	3	7	2	8	244.3142
201495328049	0	1	1	3	5	7	2	9	19.318769
201495328081	0	1	3	3	1	61	9	2	34.7147
201495328310	0	1	3	3	5	61	9	1	34.7147
201495328337	0	1	1	3	3	7	2	8	9.3967
201495328408	0	1	3	3	4	46	8	8	22.464
201495328766	0	1	3	3	1	61	9	1	34.7147
201495328854	0	1	3	3	1	61	9	1	34.7147
201495328868	0	1	3	3	1	61	9	1	34.7147
201495328895	0	1	3	3	5	61	9	1	34.7147
201495328915	0	1	3	3	2	61	9	1	34.7147
201495328949	0	1	3	3	2	61	9	1	34.7147
201495328979	0	1	3	3	2	61	9	8	34.7147
201495328982	0	1	3	3	2	61	9	2	34.7147
201495328992	0	1	3	3	2	61	9	1	34.7147
201495329042	0	1	1	3	10	7	2	8	52.036106
201495329045	0	1	1	3	16	7	2	7	76.733922
201495329070	0	1	3	3	1	61	9	1	34.7147
201495329171	0	1	3	3	4	46	8	8	22.464
201495329244	0	1	3	3	1	46	8	8	22.464
201495329254	0	1	3	3	3	46	8	8	22.464
201495329339	0	1	3	3	1	61	9	1	34.7147
201495329355	0	1	3	3	1	61	9	1	34.7147
201495329419	0	1	1	3	10	7	2	3	52.036106
201495329419	0	1	1	3	10	7	2	7	52.036106
201495329470	0	1	1	3	5	7	2	2	19.318769
201495329621	0	1	3	3	7	46	8	1	52.01045
201495329635	0	1	3	3	1	61	9	1	34.7147
201495329670	0	1	3	3	1	61	9	1	34.7147
201495329705	0	1	3	3	2	61	9	1	34.7147
201495329718	0	1	3	3	2	61	9	1	34.7147
201495329719	0	1	3	3	2	61	9	1	34.7147
201495329742	0	1	3	4	2	61	9	1	243.0029
201495329746	0	1	3	3	2	61	9	1	34.7147
201495329767	0	1	1	3	1	7	2	8	9.3967
201495329767	0	2	1	3	1	7	2	8	9.3967
201495329776	0	1	1	5	2	7	2	8	56.3802
201495329776	0	2	1	5	2	7	2	8	56.3802
201495329776	0	3	1	5	2	7	2	8	56.3802
201495329776	0	4	1	5	2	7	2	8	56.3802
201495329776	0	5	1	5	2	7	2	8	56.3802
201495329812	0	1	1	3	10	7	2	9	52.036106
201495329989	0	1	1	3	1	7	2	8	9.3967
201495329989	0	2	1	3	1	7	2	8	9.3967
201495329997	0	1	1	3	2	7	2	8	9.3967
201495330111	0	1	3	3	1	46	8	8	22.464
201495330239	0	1	3	3	5	61	9	1	34.7147
201495330373	0	1	3	3	1	61	9	2	34.7147
201495330395	0	1	3	3	1	61	9	1	34.7147
201495331114	0	1	3	3	4	46	8	8	22.464
201495331182	0	1	3	3	1	61	9	1	34.7147
201495331210	0	1	3	3	1	61	9	1	34.7147
201495331248	0	1	1	3	2	7	2	2	9.3967
201495331259	0	1	1	3	3	7	2	8	9.3967
201495331382	0	1	3	3	4	46	8	8	22.464
201495331423	0	1	3	4	1	61	9	1	243.0029
201495331432	0	1	3	3	1	61	9	1	34.7147
201495331443	0	1	3	6	1	61	9	1	104.1441
201495331487	0	1	3	3	1	61	9	1	34.7147
201495331501	0	1	3	3	2	61	9	8	34.7147
201495331502	0	1	3	6	2	61	9	1	104.1441
201495331549	0	1	3	3	2	61	9	1	34.7147
201495331605	0	1	3	3	5	61	9	1	34.7147
201495331606	0	1	3	3	5	61	9	1	34.7147
201495331652	0	1	3	3	1	46	8	8	22.464
201495331752	0	1	3	3	1	61	9	1	34.7147
201495331778	0	1	1	3	1	7	2	8	9.3967
201495331821	0	1	1	3	3	7	2	8	9.3967
201495331913	0	1	3	3	3	46	8	8	22.464
201495332025	0	1	3	3	5	61	9	1	34.7147
201495332059	0	1	3	3	4	61	9	1	34.7147
201495332069	0	1	3	3	4	61	9	1	34.7147
201495332093	0	1	3	3	4	61	9	2	34.7147
201495332104	0	1	1	3	1	7	2	8	9.3967
201495332164	0	1	1	3	3	7	2	8	9.3967
201495332307	0	1	3	4	1	61	9	1	243.0029
201495332314	0	1	3	3	1	61	9	1	34.7147
201495332321	0	1	3	3	4	61	9	1	34.7147
201495332322	0	1	3	3	4	61	9	1	34.7147
201495332395	0	1	3	3	4	46	8	8	22.464
201495332434	0	1	3	5	7	46	8	8	52.01045
201495332457	0	1	3	3	2	61	9	1	34.7147
201495332459	0	1	3	3	2	61	9	1	34.7147
201495332477	0	1	3	3	2	61	9	8	34.7147
201495332554	0	1	3	3	2	61	9	1	34.7147
201495332555	0	1	3	4	2	61	9	9	243.0029
201495332562	0	1	3	3	2	61	9	1	34.7147
201495332563	0	1	3	3	2	61	9	1	34.7147
201495332566	0	1	3	3	2	61	9	1	34.7147
201495332595	0	1	1	3	2	7	2	8	9.3967
201495332601	0	1	1	3	3	7	2	8	9.3967
201495332602	0	1	1	3	3	7	2	8	9.3967
201495332656	0	1	3	3	1	61	9	1	34.7147
201495332658	0	1	3	6	1	61	9	1	104.1441
201495332658	0	2	3	6	1	61	9	1	104.1441
201495332665	0	1	3	3	1	61	9	1	34.7147
201495332678	0	1	3	3	1	61	9	1	34.7147
201495332737	0	1	3	3	5	61	9	8	34.7147
201495332829	0	1	3	3	4	46	8	8	22.464
201495332859	0	1	3	3	1	46	8	8	22.464
201495332894	0	1	1	3	3	7	2	8	9.3967
201495332922	0	1	1	3	1	7	2	8	9.3967
201495332955	0	1	1	3	5	7	2	8	19.318769
201495332968	0	1	1	3	10	7	2	8	52.036106
201495333012	0	1	3	3	1	46	8	5	22.464
201495333138	0	1	3	3	1	61	9	1	34.7147
201495333151	0	1	3	3	1	61	9	2	34.7147
201495333151	0	1	3	3	1	61	9	3	34.7147
201495333158	0	1	3	3	1	46	8	3	22.464
201495333158	0	1	3	3	1	46	8	5	22.464
201495333563	0	1	3	3	3	46	8	1	22.464
201495333663	0	1	3	4	5	46	8	2	247.104
201495333706	0	1	3	4	1	61	9	1	243.0029
201495333736	0	1	3	3	2	61	9	5	34.7147
201495333749	0	1	3	2	2	61	9	1	69.4294
201495333761	0	1	3	3	2	61	9	1	34.7147
201495333788	0	1	3	3	2	61	9	1	34.7147
201495333934	0	1	3	3	7	46	8	8	52.01045
201495334060	0	1	3	3	1	61	9	1	34.7147
201495334092	0	1	3	3	4	61	9	1	34.7147
201495334101	0	1	3	3	3	61	9	1	34.7147
201495334105	0	1	3	3	3	61	9	1	34.7147
201495334108	0	1	3	3	3	61	9	8	34.7147
201495334114	0	1	3	3	3	61	9	8	34.7147
201495334249	0	1	3	3	7	46	8	1	52.01045
201495334308	0	1	3	3	1	61	9	1	34.7147
201495334328	0	1	3	3	4	61	9	1	34.7147
201495334395	0	1	1	3	3	7	2	8	9.3967
201495334404	0	1	1	3	3	7	2	8	9.3967
201495334534	0	1	3	4	1	61	9	1	243.0029
201495334557	0	1	3	3	1	61	9	1	34.7147
201495334612	0	1	3	3	2	61	9	8	34.7147
201495334622	0	1	3	3	4	61	9	1	34.7147
201495334880	0	1	1	3	3	7	2	8	9.3967
201495334946	0	1	1	3	10	7	2	3	52.036106
201495334946	0	1	1	3	10	7	2	5	52.036106
201495334980	0	1	3	3	1	46	8	8	22.464
201495335262	0	1	3	3	1	61	9	1	34.7147
201495335270	0	1	3	2	1	61	9	1	69.4294
201495335273	0	1	3	3	1	61	9	1	34.7147
201495335333	0	1	3	3	1	61	9	1	34.7147
201495335377	0	1	3	3	1	61	9	1	34.7147
201495335402	0	1	3	3	1	61	9	1	34.7147
201495335412	0	1	3	3	1	61	9	1	34.7147
201495335448	0	1	3	3	6	61	9	2	34.7147
201495335453	0	1	3	3	2	61	9	5	34.7147
201495335458	0	1	3	4	2	61	9	5	243.0029
