CASENUM,VEH_NO,DRIMPAIR
201028404783,1,0
201028404783,2,0
201028404786,0,0
201028404786,1,0
201028404787,1,0
201028404787,2,0
201028404788,1,0
201028404788,2,0
201028404791,1,0
201028404791,2,0
201028404798,1,0
201028404798,2,0
201028404824,1,0
201028404824,2,0
201028404827,1,0
201028404827,2,0
201028404830,1,0
201028404830,2,0
201028404847,1,0
201028404847,2,0
201028404852,1,0
201028404863,1,0
201028404863,2,0
201028404872,1,0
201028404872,2,0
201028404875,1,0
201028404875,2,0
201028404878,1,9
201028404880,1,0
201028404880,2,0
201028404884,1,0
201028404884,2,0
201028404896,1,0
201028404896,2,0
201028404905,1,0
201028404905,2,0
201028404906,1,0
201028404906,2,0
201028404906,3,0
201028404906,4,0
201028404917,1,0
201028404917,2,0
201028404924,1,0
201028404924,2,0
201028404930,1,0
201028404930,2,0
201028404933,1,0
201028404933,2,0
201028404934,1,0
201028404941,1,0
201028404941,2,0
201028404944,1,0
201028404944,2,0
201028404945,1,0
201028404948,1,0
201028404948,2,0
201028404957,1,9
201028404957,2,0
201028404966,2,0
201028404972,1,0
201028404972,2,0
201028404976,1,0
201028404976,2,0
201028404981,1,0
201028404982,1,0
201028404982,2,0
201028404999,1,0
201028404999,2,0
201028405008,0,0
201028405008,1,0
201028405009,1,0
201028405009,2,0
201028405015,1,0
201028405015,2,0
201028405017,2,0
201028405021,1,0
201028405021,2,0
201028405029,1,0
201028405029,2,0
201028405039,1,0
201028405039,2,0
201028405042,0,0
201028405042,1,0
201028405047,1,0
201028405047,2,0
201028405047,3,0
201028405065,1,0
201028405065,2,0
201028405068,1,0
201028405068,2,0
201028405080,1,9
201028405082,1,0
201028405082,2,0
201028405083,1,0
201028405083,2,0
201028405089,1,0
201028405089,2,0
201028405094,1,2
201028405095,1,0
201028405106,1,0
201028405107,1,0
201028405107,2,0
201028405107,3,0
201028405107,4,0
201028405107,5,0
201028405112,1,0
201028405120,1,0
201028405120,2,0
201028405126,1,0
201028405126,2,0
201028405130,1,9
201028405135,1,0
201028405137,1,0
201028405137,2,0
201028405141,1,0
201028405141,2,0
201028405142,0,9
201028405142,1,0
201028405143,1,0
201028405143,2,0
201028405146,1,0
201028405146,2,0
201028405158,1,0
201028405158,2,0
201028405171,1,0
201028405171,2,0
201028405172,1,0
201028405172,2,0
201028405175,1,0
201028405175,2,0
201028405175,3,0
201028405177,1,0
201028405177,2,0
201028405177,3,0
201028405186,1,0
201028405186,2,0
201028405188,1,0
201028405188,2,0
201028405189,1,0
201028405189,2,0
201028405195,1,0
201028405195,2,0
201028405201,1,0
201028405201,2,0
201028405208,1,0
201028405208,2,0
201028405209,1,0
201028405212,1,0
201028405212,2,0
201028405216,1,9
201028405223,1,0
201028405223,2,0
201028405229,1,0
201028405234,1,0
201028405242,1,0
201028405242,2,0
201028405242,3,0
201028405244,1,0
201028405244,2,0
201028405267,1,9
201028405270,1,2
201028405270,2,0
201028405272,1,0
201028405273,1,0
201028405273,2,0
201028405280,1,9
201028405281,1,0
201028405281,2,0
201028405284,1,0
201028405290,1,0
201028405290,2,0
201028405299,1,0
201028405299,2,0
201028405299,3,0
201028405303,1,0
201028405303,2,0
201028405303,3,0
201028405304,1,0
201028405304,2,0
201028405311,1,9
201028405311,2,0
201028405316,2,0
201028405316,3,0
201028405322,1,0
201028405322,2,0
201028405331,2,0
201028405334,2,0
201028405335,1,0
201028405335,2,0
201028405340,1,0
201028405340,2,0
201028405345,1,0
201028405345,2,0
201028405351,1,0
201028405357,1,0
201028405358,1,0
201028405358,2,0
201028405364,1,0
201028405364,2,0
201028405364,3,0
201028405367,1,0
201028405367,2,0
201028405369,1,0
201028405369,2,0
201028405373,1,0
201028405373,2,0
201028405373,3,0
201028405373,4,0
201028405374,1,0
201028405374,2,0
201028405384,1,0
201028405384,2,0
201028405387,1,0
201028405387,2,0
201028405392,1,0
201028405392,2,0
201028405397,1,0
201028405397,2,0
201028405413,1,0
201028405413,2,0
201028405413,3,0
201028405416,1,0
201028405416,2,0
201028405435,1,0
201028405435,2,0
201028405443,1,0
201028405454,1,0
201028405454,2,0
201028405461,1,0
201028405461,2,0
201028405467,1,9
201028405467,2,0
201028405467,3,0
201028405467,4,0
201028405468,1,0
201028405468,2,0
201028405468,3,0
201028405472,1,0
201028405472,2,0
201028405478,1,0
201028405478,2,0
201028405491,1,0
201028405491,2,0
201028405491,3,0
201028405494,1,1
201028405494,1,9
201028405495,1,0
201028405496,1,1
201028405499,1,0
201028405499,2,0
201028405512,1,0
201028405512,2,0
201028405512,3,0
201028405522,1,0
201028405522,2,0
201028405527,1,0
201028405527,2,0
201028405532,1,0
201028405552,2,0
201028405557,1,0
201028405561,0,1
201028405561,0,9
201028405561,1,0
201028405562,2,0
201028405568,1,0
201028405570,0,0
201028405570,1,0
201028405575,1,0
201028405575,2,0
201028405594,1,0
201028405594,2,0
201028405594,3,0
201028405598,1,0
201028405598,2,0
201028405598,3,0
201028405602,1,0
201028405614,1,0
201028405614,2,0
201028405614,3,0
201028405618,1,0
201028405618,2,0
201028405621,1,0
201028405626,1,0
201028405626,2,0
201028405639,1,0
201028405639,2,0
201028405650,1,0
201028405656,1,0
201028405659,1,0
201028405659,2,0
201028405659,3,0
201028405664,1,0
201028405674,1,0
201028405674,2,0
201028405674,3,0
201028405676,1,0
201028405676,2,0
201028405679,1,9
201028405679,2,0
201028405689,1,0
201028405689,2,0
201028405695,1,0
201028405695,2,0
201028405696,1,0
201028405696,2,0
201028405702,1,0
201028405702,2,0
201028405705,1,9
201028405707,1,0
201028405707,2,0
201028405712,1,0
201028405712,2,0
201028405718,1,0
201028405718,2,0
201028405726,1,0
201028405726,2,0
201028405729,0,0
201028405729,1,0
201028405732,1,0
201028405732,2,0
201028405740,0,0
201028405740,1,0
201028405746,0,0
201028405746,1,0
201028405758,1,0
201028405781,1,0
201028405781,2,0
201028405790,1,0
201028405801,1,0
201028405817,1,0
201028405817,2,0
201028405817,3,0
201028405823,1,0
201028405825,2,0
201028405825,3,0
201028405839,0,0
201028405839,1,0
201028405844,1,0
201028405844,2,0
201028405845,1,0
201028405845,2,0
201028405849,2,0
201028405852,1,9
201028405862,1,0
201028405865,1,0
201028405867,1,0
201028405872,1,0
201028405877,1,0
201028405883,1,0
201028405883,2,0
201028405888,1,0
201028405888,2,0
201028405900,1,0
201028405900,2,0
201028405905,1,9
201028405905,2,0
201028405918,1,0
201028405918,2,0
201028405923,1,0
201028405923,2,0
201028405924,2,0
201028405929,2,0
201028405929,3,0
201028405931,1,2
201028405935,1,0
201028405939,1,0
201028405939,2,0
201028405946,0,0
201028405946,1,0
201028405956,1,0
201028405956,2,0
201028405959,1,0
201028405959,2,0
201028405964,1,0
201028405972,1,0
201028405972,2,0
201028405989,2,0
201028405996,1,0
201028405996,2,0
201028406008,1,0
201028406008,2,0
201028406022,1,0
201028406022,2,0
201028406034,1,0
201028406034,2,0
201028406040,1,0
201028406040,2,0
201028406042,1,0
201028406042,2,0
201028406045,1,0
201028406045,2,0
201028406060,1,0
201028406060,2,0
201028406064,1,0
201028406064,2,0
201028406064,3,0
201028406064,4,0
201028406072,1,0
201028406072,2,0
201028406080,2,9
201028406087,1,9
201028406087,2,0
201028406089,1,9
201028406091,0,0
201028406091,1,0
201028406099,1,1
201028406110,1,0
201028406113,1,0
201028406113,2,0
201028406119,1,0
201028406121,1,0
201028406123,1,0
201028406123,2,0
201028406134,1,0
201028406134,2,0
201028406146,2,0
201028406147,1,0
201028406147,2,0
201028406148,1,0
201028406148,2,0
201028406169,1,0
201028406169,2,0
201028406178,1,0
201028406178,2,0
201028406185,1,9
201028406189,1,1
201028406195,1,0
201028406206,1,9
201028406212,1,0
201028406214,1,0
201028406214,2,0
201028406227,1,0
201028406227,2,0
201028406229,1,0
201028406229,2,0
201028406230,1,2
201028406235,1,0
201028406235,2,0
201028406244,1,0
201028406244,2,0
201028406244,3,0
201028406248,1,0
201028406248,2,0
201028406253,1,0
201028406253,2,0
201028406258,1,0
201028406259,0,9
201028406259,1,0
201028406263,1,0
201028406263,2,0
201028406266,1,0
201028406266,2,0
201028406268,1,0
201028406268,2,0
201028406275,1,0
201028406275,2,2
201028406275,2,9
201028406278,1,9
201028406280,1,0
201028406280,2,0
201028406287,1,0
201028406287,2,0
201028406287,3,0
201028406293,0,0
201028406293,1,0
201028406300,1,0
201028406300,2,0
201028406308,1,0
201028406312,0,0
201028406315,1,0
201028406315,2,0
201028406320,1,0
201028406320,2,0
201028406323,0,0
201028406323,1,0
201028406328,1,0
201028406328,2,0
201028406332,1,0
201028406332,2,0
201028406343,1,0
201028406343,2,0
201028406356,1,0
201028406356,2,0
201028406369,1,9
201028406369,2,0
201028406375,1,0
201028406375,2,0
201028406375,3,0
201028406390,1,0
201028406390,2,0
201028406400,1,0
201028406403,1,0
201028406403,2,0
201028406417,1,9
201028406423,1,0
201028406423,2,0
201028406433,1,0
201028406433,2,0
201028406439,1,0
201028406439,2,0
201028406446,2,0
201028406454,1,0
201028406454,2,0
201028406455,0,0
201028406455,1,0
201028406466,1,0
201028406466,2,0
201028406481,1,0
201028406481,2,0
201028406482,1,0
201028406482,2,0
201028406487,1,0
201028406487,2,0
201028406490,0,0
201028406490,1,0
201028406491,0,0
201028406491,1,0
201028406494,1,0
201028406516,1,0
201028406518,1,0
201028406520,1,9
201028406526,1,0
201028406539,2,0
201028406547,1,0
201028406547,2,0
201028406552,1,0
201028406552,2,0
201028406560,1,0
201028406561,1,0
201028406561,2,0
201028406561,3,0
201028406570,1,9
201028406571,1,0
201028406576,1,0
201028406579,1,0
201028406582,1,0
201028406582,2,0
201028406597,1,0
201028406597,2,0
201028406614,1,0
201028406614,2,0
201028406619,1,0
201028406619,2,0
201028406620,1,0
201028406620,2,0
201028406622,1,0
201028406624,1,0
201028406624,2,0
201028406627,1,0
201028406627,2,0
201028406631,1,0
201028406631,2,0
201028406632,1,0
201028406632,2,0
201028406645,1,0
201028406645,2,0
201028406659,1,0
201028406659,2,0
201028406676,1,0
201028406677,1,0
201028406697,1,9
201028406697,2,0
201028406698,1,0
201028406699,1,0
201028406702,1,0
201028406703,1,9
201028406703,2,0
201028406728,1,0
201028406728,2,0
201028406736,1,0
201028406736,2,0
201028406738,1,9
201028406738,2,0
201028406758,1,0
201028406758,2,0
201028406761,1,0
201028406761,2,0
201028406761,3,0
201028406770,1,0
201028406772,2,0
201028406781,1,0
201028406781,2,0
201028406782,1,0
201028406782,2,0
201028406789,1,0
201028406789,2,0
201028406794,1,0
201028406794,2,0
201028406797,1,0
201028406797,2,0
201028406798,1,0
201028406798,2,0
201028406802,1,0
201028406802,2,0
201028406805,1,0
201028406805,2,0
201028406811,1,0
201028406811,2,0
201028406814,1,0
201028406814,2,0
201028406816,1,0
201028406816,2,0
201028406822,1,0
201028406822,2,0
201028406824,1,0
201028406828,1,9
201028406828,2,0
201028406835,1,2
201028406844,1,0
201028406844,2,0
201028406848,1,9
201028406848,2,0
201028406850,1,0
201028406850,2,0
201028406858,1,0
201028406865,1,0
201028406865,2,0
201028406865,3,0
201028406867,1,0
201028406867,2,0
201028406870,2,0
201028406870,3,0
201028406873,1,0
201028406873,2,0
201028406873,3,0
201028406873,4,0
201028406873,5,0
201028406873,6,0
201028406888,1,0
201028406888,2,0
201028406890,1,0
201028406890,2,0
201028406890,3,0
201028406905,1,0
201028406905,2,0
201028406907,1,0
201028406907,2,0
201028406911,1,0
201028406911,2,0
201028406912,1,0
201028406912,2,0
201028406926,1,0
201028406926,2,0
201028406930,1,0
201028406930,2,0
201028406950,1,0
201028406950,2,0
201028406951,1,0
201028406951,2,0
201028406961,0,0
201028406961,1,0
201028406965,1,0
201028406965,2,0
201028406967,1,0
201028406967,2,0
201028406971,1,0
201028406971,2,0
201028406973,1,9
201028406974,1,1
201028406994,1,0
201028406994,2,0
201028406995,1,0
201028406995,2,0
201028406999,1,0
201028406999,2,0
201028407001,1,0
201028407001,2,0
201028407004,1,0
201028407004,2,0
201028407009,1,0
201028407012,1,0
201028407012,2,0
201028407013,1,0
201028407019,1,0
201028407019,2,0
201028407030,1,0
201028407033,1,0
201028407033,2,0
201028407036,1,0
201028407036,2,0
201028407049,0,0
201028407049,1,0
201028407051,1,0
201028407051,2,0
201028407057,1,0
201028407057,2,0
201028407062,1,0
201028407070,1,0
201028407070,2,0
201028407073,1,0
201028407073,2,0
201028407073,3,0
201028407078,1,0
201028407078,2,0
201028407079,1,0
201028407080,2,0
201028407081,0,0
201028407098,1,9
201028407101,0,0
201028407101,1,0
201028407103,1,0
201028407103,2,0
201028407105,0,0
201028407105,1,0
201028407106,1,0
201028407106,2,0
201028407116,1,0
201028407116,2,0
201028407123,1,2
201028407134,2,0
201028407139,1,0
201028407139,2,0
201028407143,1,0
201028407145,1,9
201028407155,1,0
201028407155,2,0
201028407158,1,0
201028407158,2,0
201028407160,2,0
201028407175,1,0
201028407175,2,0
201028407177,1,0
201028407177,2,0
201028407181,1,0
201028407181,2,0
201028407190,1,0
201028407190,2,0
201028407194,1,0
201028407194,2,0
201028407208,2,0
201028407208,3,0
201028407208,4,0
201028407219,1,0
201028407220,1,0
201028407221,1,2
201028407228,1,0
201028407228,2,0
201028407236,1,0
201028407236,2,0
201028407243,1,0
201028407243,2,0
201028407250,1,0
201028407250,2,0
201028407259,1,0
201028407259,2,0
201028407265,1,0
201028407265,2,0
201028407266,1,0
201028407266,2,0
201028407274,1,0
201028407274,2,0
201028407280,1,2
201028407287,1,0
201028407287,2,0
201028407289,1,9
201028407290,1,2
201028407290,2,0
201028407294,2,0
201028407301,1,0
201028407301,2,0
201028407318,1,0
201028407318,2,0
201028407323,1,0
201028407323,2,0
201028407342,1,0
201028407342,2,0
201028407345,1,0
201028407352,1,9
201028407352,2,0
201028407353,2,0
201028407361,1,0
201028407372,1,0
201028407372,2,0
201028407378,0,0
201028407378,1,0
201028407383,1,0
201028407394,1,0
201028407400,1,0
201028407406,1,2
201028407406,2,0
201028407422,0,0
201028407422,1,0
201028407428,1,0
201028407428,2,0
201028407429,1,0
201028407429,2,0
201028407432,1,0
201028407432,2,0
201028407437,1,0
201028407439,1,0
201028407439,2,0
201028407440,1,0
201028407444,1,0
201028407449,1,2
201028407449,2,0
201028407454,1,0
201028407454,2,0
201028407459,1,0
201028407459,2,0
201028407462,1,0
201028407462,2,0
201028407471,1,9
201028407473,1,9
201028407480,1,0
201028407480,2,0
201028407493,1,0
201028407493,2,0
201028407496,0,0
201028407496,1,0
201028407503,1,0
201028407503,2,0
201028407517,1,0
201028407517,2,0
201028407533,2,0
201028407539,1,0
201028407539,2,0
201028407545,1,0
201028407545,2,0
201028407553,1,0
201028407563,1,0
201028407566,1,0
201028407566,2,0
201028407574,2,0
201028407574,3,0
201028407580,0,0
201028407580,1,0
201028407588,1,0
201028407588,2,0
201028407588,3,0
201028407590,1,0
201028407590,2,0
201028407598,1,0
201028407598,2,0
201028407606,1,0
201028407606,2,0
201028407608,1,0
201028407608,2,0
201028407621,1,1
201028407624,1,0
201028407625,1,0
201028407633,1,0
201028407633,2,0
201028407633,3,0
201028407641,1,0
201028407641,2,0
201028407643,1,0
201028407643,2,0
201028407646,1,2
201028407647,1,0
201028407647,2,0
201028407664,1,0
201028407671,1,9
201028407671,2,0
201028407683,1,0
201028407683,2,0
201028407691,1,9
201028407696,1,0
201028407696,2,0
201028407700,1,0
201028407700,2,0
201028407706,1,0
201028407706,2,0
201028407716,1,2
201028407717,1,0
201028407717,2,0
201028407733,1,0
201028407739,1,0
201028407739,2,0
201028407739,3,0
201028407742,1,0
201028407742,2,0
201028407745,1,0
201028407745,2,0
201028407758,1,0
201028407758,2,0
201028407769,1,0
201028407769,2,0
201028407769,3,0
201028407769,4,0
201028407771,1,0
201028407771,2,0
201028407778,1,0
201028407778,2,0
201028407789,1,0
201028407789,2,0
201028407789,3,0
201028407798,0,0
201028407798,1,9
201028407799,1,0
201028407810,1,0
201028407810,2,0
201028407811,1,0
201028407811,2,0
201028407827,1,0
201028407827,2,0
201028407830,1,2
201028407830,2,0
201028407836,1,0
201028407836,2,0
201028407846,1,0
201028407846,2,0
201028407846,3,0
201028407855,1,0
201028407855,2,0
201028407855,3,0
201028407866,1,0
201028407869,1,0
201028407870,1,0
201028407877,1,0
201028407877,2,0
201028407878,1,2
201028407886,1,0
201028407886,2,0
201028407889,1,0
201028407889,2,0
201028407901,1,0
201028407901,2,0
201028407907,1,0
201028407907,2,0
201028407917,1,0
201028407919,1,0
201028407919,2,0
201028407920,1,0
201028407920,2,0
201028407929,1,0
201028407929,2,0
201028407931,1,0
201028407931,2,0
201028407933,1,0
201028407933,2,0
201028407939,1,0
201028407939,2,0
201028407942,1,0
201028407942,2,0
201028407942,3,0
201028407947,1,9
201028407948,1,0
201028407955,1,0
201028407957,1,9
201028407957,2,0
201028407964,1,0
201028407964,2,0
201028407965,1,0
201028407965,2,0
201028407967,1,0
201028407967,2,0
201028407968,1,0
201028407968,2,0
201028407969,1,9
201028407973,1,0
201028407975,1,0
201028407975,2,0
201028407977,1,0
201028407977,2,0
201028407977,3,0
201028407979,1,0
201028407979,2,0
201028407979,3,0
201028407979,4,0
201028408005,1,0
201028408010,1,0
201028408010,2,0
201028408015,1,9
201028408025,1,0
201028408025,2,0
201028408029,1,0
201028408029,2,0
201028408031,1,0
201028408031,2,0
201028408051,2,0
201028408057,1,0
201028408057,2,0
201028408059,1,0
201028408059,2,0
201028408059,3,0
201028408082,1,0
201028408082,2,0
201028408086,1,9
201028408092,1,0
201028408092,2,0
201028408093,0,0
201028408093,0,0
201028408093,0,0
201028408093,1,0
201028408095,1,1
201028408104,1,0
201028408110,1,2
201028408112,1,0
201028408112,2,0
201028408116,1,0
201028408125,1,0
201028408131,1,0
201028408131,2,0
201028408133,1,0
201028408133,2,0
201028408133,3,0
201028408143,1,0
201028408143,2,0
201028408148,1,0
201028408152,2,0
201028408164,2,0
201028408181,1,0
201028408181,2,0
201028408183,1,0
201028408190,1,0
201028408193,1,0
201028408193,2,0
201028408207,1,0
201028408207,2,0
201028408220,2,0
201028408237,1,0
201028408237,2,0
201028408239,1,0
201028408252,1,0
201028408252,2,0
201028408254,1,0
201028408254,2,0
201028408254,3,0
201028408257,1,0
201028408257,2,0
201028408258,1,0
201028408258,2,0
201028408277,1,0
201028408277,2,0
201028408278,1,0
201028408282,1,2
201028408293,1,0
201028408302,1,0
201028408303,1,0
201028408303,2,0
201028408309,1,9
201028408309,2,0
201028408316,1,0
201028408316,2,0
201028408322,1,0
201028408325,1,9
201028408335,1,0
201028408335,2,0
201028408349,1,0
201028408349,2,0
201028408350,1,0
201028408350,2,0
201028408360,1,0
201028408365,1,0
201028408365,2,0
201028408368,1,0
201028408368,2,0
201028408372,1,0
201028408372,2,0
201028408372,3,0
201028408375,1,1
201028408375,2,0
201028408390,1,0
201028408390,2,0
201028408396,1,96
201028408396,2,0
201028408396,3,0
201028408398,1,0
201028408414,1,0
201028408414,2,0
201028408414,3,0
201028408417,1,0
201028408417,2,0
201028408419,1,0
201028408419,2,0
201028408426,1,0
201028408444,1,0
201028408448,1,0
201028408451,1,0
201028408452,1,0
201028408452,2,0
201028408452,3,0
201028408472,1,0
201028408472,2,0
201028408472,3,0
201028408482,1,0
201028408482,2,0
201028408486,1,0
201028408486,2,0
201028408488,1,0
201028408488,2,0
201028408498,1,0
201028408498,2,0
201028408502,1,0
201028408504,1,0
201028408521,1,0
201028408521,2,0
201028408537,1,0
201028408537,2,0
201028408539,1,0
201028408539,2,0
201028408551,1,0
201028408551,2,0
201028408555,1,0
